OrderID,OrderDate,RequiredDate,ShipDate,ProductID,CustomerID,Channel,SupplierID,WarehouseID,OrderQty,UnitPrice,DiscountPct,Revenue,UnitCost,COGS,GrossProfit,OTIF_Flag,LateDays,StockoutFlag,ReturnQty,WasteQty,QualityIssueFlag,PromoFlag
O01877,2025-08-11,2025-08-21,2025-08-21,P012,C037,Retail,S007,W001,176,1.97,0.04,332.85,1.3,228.8,104.05,1,0,1,0,0,0,0
O01878,2024-11-11,2024-11-22,2024-11-22,P032,C040,Retail,S005,W002,66,4.97,0.04,314.9,3.3,217.8,97.1,1,0,0,0,0,0,0
O01879,2024-11-05,2024-11-15,2024-11-15,P009,C001,HoReCa,S007,W004,63,2.27,0.04,137.29,1.45,91.35,45.94,1,0,0,0,0,0,0
O01880,2024-12-31,2025-01-12,2025-01-12,P006,C069,E-commerce,S008,W003,69,1.65,0.03,110.43,1.14,78.66,31.77,1,0,0,0,0,0,0
O01881,2025-06-01,2025-06-06,2025-06-06,P013,C002,HoReCa,S001,W001,221,2.91,0.03,623.82,2.09,461.89,161.93,1,0,0,0,0,0,0
O01882,2025-07-04,2025-07-11,2025-07-11,P024,C022,HoReCa,S004,W003,304,2.64,0.04,770.46,1.6,486.4,284.06,1,0,0,0,0,0,0
O01883,2024-03-18,2024-03-28,2024-03-28,P011,C071,Retail,S007,W002,30,1.67,0.05,47.59,1.08,32.4,15.19,1,0,0,0,0,0,0
O01884,2024-04-09,2024-04-11,2024-04-11,P038,C069,HoReCa,S006,W003,58,1.43,0.02,81.28,0.91,52.78,28.5,1,0,0,0,3,0,0
O01885,2024-09-22,2024-10-02,2024-10-02,P009,C078,Distributor,S007,W004,47,2.27,0.03,103.49,1.45,68.15,35.34,1,0,0,0,0,0,0
O01886,2024-04-14,2024-04-19,2024-04-19,P012,C009,HoReCa,S001,W004,182,1.97,0.02,351.37,1.3,236.6,114.77,1,0,0,0,0,0,0
O01887,2025-10-18,2025-10-25,2025-10-25,P023,C047,Distributor,S004,W001,61,2,0.11,108.58,1.14,69.54,39.04,1,0,0,0,0,0,1
O01888,2024-02-18,2024-02-20,2024-02-20,P040,C053,E-commerce,S006,W002,70,1.32,0.03,89.63,0.86,60.2,29.43,1,0,0,0,0,0,0
O01889,2024-11-06,2024-11-11,2024-11-11,P008,C072,HoReCa,S001,W003,182,2.17,0.04,379.14,1.17,212.94,166.2,1,0,0,0,0,0,0
O01890,2024-04-15,2024-04-27,2024-04-27,P002,C054,E-commerce,S008,W005,170,1.5,0.03,247.35,0.81,137.7,109.65,1,0,0,6,0,0,0
O01891,2025-06-23,2025-06-25,2025-06-25,P041,C033,Retail,S006,W005,200,1.71,0.04,328.32,1.1,220,108.32,1,0,0,0,0,0,0
O01892,2025-10-27,2025-11-08,2025-11-08,P025,C080,Distributor,S008,W003,51,1.94,0.1,89.05,1.4,71.4,17.65,1,0,0,0,0,0,1
O01893,2024-01-12,2024-01-19,2024-01-19,P023,C073,E-commerce,S004,W004,14,2,0.03,27.16,1.14,15.96,11.2,1,0,0,0,0,0,0
O01894,2024-06-10,2024-06-22,2024-06-22,P010,C060,Retail,S008,W002,110,1.85,0.04,195.36,1.01,111.1,84.26,1,0,0,0,0,0,0
O01895,2024-07-09,2024-07-21,2024-07-21,P003,C066,Distributor,S008,W005,433,1.44,0.02,611.05,0.87,376.71,234.34,1,0,0,0,0,0,0
O01896,2025-01-02,2025-01-07,2025-01-07,P020,C062,Distributor,S001,W004,11,1.85,0.04,19.54,1.08,11.88,7.66,1,0,0,0,0,0,0
O01897,2025-05-29,2025-05-31,2025-05-31,P038,C056,Retail,S006,W002,226,1.43,0.05,307.02,0.91,205.66,101.36,1,0,0,0,0,0,0
O01898,2025-06-06,2025-06-18,2025-06-18,P029,C049,E-commerce,S008,W002,167,2.79,0.02,456.61,1.46,243.82,212.79,1,0,0,0,0,0,0
O01899,2025-08-28,2025-09-02,2025-09-02,P002,C013,HoReCa,S001,W003,317,1.5,0.03,461.24,0.81,256.77,204.47,1,0,0,0,0,0,0
O01900,2024-07-31,2024-08-12,2024-08-12,P022,C016,E-commerce,S008,W005,21,2.52,0.04,50.8,1.51,31.71,19.09,1,0,0,0,0,0,0
O01901,2025-07-30,2025-08-09,2025-08-09,P004,C030,Retail,S007,W002,60,1.6,0.14,82.56,1.02,61.2,21.36,1,0,0,0,0,0,1
O01902,2024-05-09,2024-05-21,2024-05-21,P026,C064,Distributor,S008,W001,87,2.65,0.03,223.63,1.83,159.21,64.42,1,0,0,0,0,0,0
O01903,2025-12-06,2025-12-16,2025-12-16,P010,C076,E-commerce,S007,W001,92,1.85,0.1,153.18,1.01,92.92,60.26,1,0,0,0,14,0,1
O01904,2024-06-06,2024-06-12,2024-06-12,P016,C048,HoReCa,S003,W001,143,3.15,0.03,436.94,2.05,293.15,143.79,1,0,0,0,0,0,0
O01905,2025-02-23,2025-02-25,2025-02-25,P041,C003,Retail,S006,W003,36,1.71,0.06,57.87,1.1,39.6,18.27,1,0,0,0,0,0,0
O01906,2024-12-31,2025-01-02,2025-01-02,P041,C062,E-commerce,S006,W004,16,1.71,0.04,26.27,1.1,17.6,8.67,1,0,0,0,0,0,0
O01907,2025-04-13,2025-04-19,2025-04-19,P018,C012,E-commerce,S003,W003,122,3.22,0.02,384.98,2.09,254.98,130,1,0,0,0,0,0,0
O01908,2025-09-23,2025-09-25,2025-09-25,P040,C033,Retail,S006,W005,200,1.32,0.05,250.8,0.86,172,78.8,1,0,0,0,0,0,0
O01909,2025-06-26,2025-06-28,2025-06-28,P039,C002,Retail,S006,W001,105,1.67,0.05,166.58,0.89,93.45,73.13,1,0,0,0,0,0,0
O01910,2025-10-29,2025-10-31,2025-10-31,P041,C036,HoReCa,S006,W001,138,1.71,0.04,226.54,1.1,151.8,74.74,1,0,0,0,0,0,0
O01911,2024-02-19,2024-02-21,2024-02-21,P037,C033,Distributor,S006,W005,174,2.04,0.03,344.31,1.4,243.6,100.71,1,0,0,0,30,0,0
O01912,2025-03-25,2025-03-30,2025-03-30,P016,C048,Retail,S001,W003,39,3.15,0.04,117.94,2.05,79.95,37.99,1,0,0,0,0,0,0
O01913,2025-08-22,2025-09-01,2025-09-02,P010,C006,Distributor,S007,W004,398,1.85,0.03,714.21,1.01,401.98,312.23,0,1,0,0,0,0,0
O01914,2025-10-01,2025-10-03,2025-10-03,P037,C077,E-commerce,S006,W003,45,2.04,0.03,89.05,1.4,63,26.05,1,0,0,0,0,0,0
O01915,2024-02-13,2024-02-23,2024-02-23,P011,C011,E-commerce,S007,W002,44,1.67,0.04,70.54,1.08,47.52,23.02,1,0,1,0,0,0,0
O01916,2024-05-22,2024-05-27,2024-05-27,P006,C021,Retail,S001,W002,36,1.65,0.06,55.84,1.14,41.04,14.8,1,0,0,0,0,0,0
O01917,2025-04-01,2025-04-10,2025-04-10,P036,C079,Distributor,S002,W001,52,4.66,0.04,232.63,2.88,149.76,82.87,1,0,0,0,0,0,0
O01918,2024-06-05,2024-06-07,2024-06-07,P037,C036,E-commerce,S006,W002,184,2.04,0.02,367.85,1.4,257.6,110.25,1,0,0,0,0,0,0
O01919,2025-06-16,2025-06-21,2025-06-21,P016,C067,E-commerce,S001,W003,104,3.15,0.03,317.77,2.05,213.2,104.57,1,0,0,1,0,0,0
O01920,2024-09-26,2024-09-28,2024-09-28,P042,C027,Retail,S006,W003,35,1.93,0.06,63.5,1.27,44.45,19.05,1,0,0,0,0,0,0
O01921,2024-05-24,2024-06-05,2024-06-05,P001,C075,Distributor,S008,W002,189,2.04,0.02,377.85,1.07,202.23,175.62,1,0,0,0,0,0,0
O01922,2024-02-22,2024-03-03,2024-03-03,P004,C015,HoReCa,S007,W005,156,1.6,0.02,244.61,1.02,159.12,85.49,1,0,0,0,0,0,0
O01923,2025-11-06,2025-11-12,2025-11-12,P017,C069,Retail,S003,W002,90,2.57,0.05,219.73,1.46,131.4,88.33,1,0,0,0,0,0,0
O01924,2024-11-12,2024-11-24,2024-11-24,P007,C051,Retail,S008,W005,55,2.1,0.06,108.57,1.23,67.65,40.92,1,0,0,0,0,0,0
O01925,2025-07-19,2025-07-29,2025-07-29,P002,C075,E-commerce,S007,W002,210,1.5,0.03,305.55,0.81,170.1,135.45,1,0,0,0,0,0,0
O01926,2025-10-05,2025-10-07,2025-10-07,P041,C025,Retail,S006,W002,196,1.71,0.06,315.05,1.1,215.6,99.45,1,0,0,0,0,0,0
O01927,2024-09-14,2024-09-21,2024-09-21,P026,C076,Retail,S004,W002,100,2.65,0.06,249.1,1.83,183,66.1,1,0,0,0,0,0,0
O01928,2024-02-12,2024-02-21,2024-02-21,P034,C064,E-commerce,S002,W002,81,4.76,0.02,377.85,3.05,247.05,130.8,1,0,0,0,0,0,0
O01929,2024-12-22,2024-12-24,2024-12-24,P040,C006,E-commerce,S006,W004,193,1.32,0.03,247.12,0.86,165.98,81.14,1,0,0,0,0,0,0
O01930,2024-11-16,2024-11-22,2024-11-22,P021,C013,Retail,S003,W002,117,3.11,0.06,342.04,1.97,230.49,111.55,1,0,0,0,0,0,0
O01931,2025-03-31,2025-04-07,2025-04-07,P026,C032,E-commerce,S004,W002,24,2.65,0.03,61.69,1.83,43.92,17.77,1,0,0,0,0,0,0
O01932,2024-08-07,2024-08-13,2024-08-13,P018,C011,Distributor,S003,W001,42,3.22,0.02,132.54,2.09,87.78,44.76,1,0,0,0,0,0,0
O01933,2024-11-13,2024-11-23,2024-11-23,P011,C064,Distributor,S007,W003,68,1.67,0.02,111.29,1.08,73.44,37.85,1,0,0,0,0,0,0
O01934,2024-03-05,2024-03-11,2024-03-11,P018,C067,E-commerce,S003,W001,191,3.22,0.04,590.42,2.09,399.19,191.23,1,0,0,0,0,0,0
O01935,2025-03-23,2025-04-04,2025-04-04,P024,C072,Distributor,S008,W001,1,2.64,0.04,2.53,1.6,1.6,0.93,1,0,0,0,0,0,0
O01936,2024-03-10,2024-03-20,2024-03-20,P010,C065,Distributor,S007,W005,127,1.85,0.02,230.25,1.01,128.27,101.98,1,0,0,0,0,0,0
O01937,2025-11-04,2025-11-14,2025-11-14,P011,C042,Retail,S007,W005,186,1.67,0.06,291.98,1.08,200.88,91.1,1,0,0,0,0,0,0
O01938,2024-11-22,2024-12-04,2024-12-04,P029,C034,Distributor,S008,W004,230,2.79,0.02,628.87,1.46,335.8,293.07,1,0,0,0,0,0,0
O01939,2024-04-09,2024-04-20,2024-04-20,P035,C044,Retail,S005,W001,79,3.56,0.13,244.68,2.53,199.87,44.81,1,0,0,0,0,0,1
O01940,2025-03-31,2025-04-07,2025-04-07,P028,C066,HoReCa,S004,W005,158,2.44,0.03,373.95,1.5,237,136.95,1,0,0,0,0,0,0
O01941,2024-09-24,2024-10-05,2024-10-05,P034,C032,Retail,S005,W001,60,4.76,0.05,271.32,3.05,183,88.32,1,0,0,0,0,0,0
O01942,2025-02-08,2025-02-14,2025-02-14,P019,C060,E-commerce,S003,W002,150,2.27,0.11,303.05,1.53,229.5,73.55,1,0,0,0,0,0,1
O01943,2025-01-21,2025-01-26,2025-01-26,P010,C078,HoReCa,S001,W004,22,1.85,0.11,36.22,1.01,22.22,14,1,0,0,0,0,0,1
O01944,2025-06-12,2025-06-24,2025-06-26,P026,C072,Retail,S008,W001,73,2.65,0.04,185.71,1.83,133.59,52.12,0,2,0,0,0,0,0
O01945,2024-09-19,2024-09-21,2024-09-21,P040,C039,Retail,S006,W001,110,1.32,0.06,136.49,0.86,94.6,41.89,1,0,0,0,0,0,0
O01946,2025-08-01,2025-08-10,2025-08-10,P032,C002,Retail,S002,W001,241,4.97,0.04,1149.86,3.3,795.3,354.56,1,0,0,0,0,0,0
O01947,2025-01-17,2025-01-28,2025-01-28,P036,C025,HoReCa,S005,W002,177,4.66,0.02,808.32,2.88,509.76,298.56,1,0,0,0,0,0,0
O01948,2024-05-21,2024-05-28,2024-05-28,P022,C022,Retail,S004,W002,174,2.52,0.06,412.17,1.51,262.74,149.43,1,0,0,0,0,0,0
O01949,2024-10-09,2024-10-20,2024-10-22,P033,C002,Retail,S005,W001,204,4.43,0.05,858.53,2.4,489.6,368.93,0,2,0,4,0,0,0
O01950,2024-03-27,2024-04-05,2024-04-05,P031,C040,Retail,S002,W002,63,3.43,0.06,203.12,2.08,131.04,72.08,1,0,0,0,0,0,0
O01951,2024-03-31,2024-04-05,2024-04-05,P010,C070,Retail,S001,W005,108,1.85,0.06,187.81,1.01,109.08,78.73,1,0,0,0,0,0,0
O01952,2025-09-09,2025-09-21,2025-09-21,P030,C013,Retail,S008,W002,194,2.82,0.04,525.2,1.89,366.66,158.54,1,0,0,0,0,0,0
O01953,2024-05-12,2024-05-17,2024-05-17,P017,C049,Retail,S001,W001,88,2.57,0.06,212.59,1.46,128.48,84.11,1,0,0,0,0,0,0
O01954,2024-04-28,2024-05-07,2024-05-07,P036,C059,HoReCa,S002,W002,223,4.66,0.02,1018.4,2.88,642.24,376.16,1,0,0,0,0,0,0
O01955,2025-08-24,2025-09-05,2025-09-05,P030,C030,E-commerce,S008,W001,42,2.82,0.11,105.41,1.89,79.38,26.03,1,0,0,0,0,0,1
O01956,2024-09-27,2024-10-09,2024-10-09,P022,C015,HoReCa,S008,W005,149,2.52,0.02,367.97,1.51,224.99,142.98,1,0,0,0,0,0,0
O01957,2024-04-29,2024-05-08,2024-05-08,P035,C012,Retail,S002,W002,115,3.56,0.05,388.93,2.53,290.95,97.98,1,0,0,0,0,0,0
O01958,2024-11-02,2024-11-13,2024-11-13,P031,C053,Retail,S005,W001,81,3.43,0.06,261.16,2.08,168.48,92.68,1,0,0,0,0,0,0
O01959,2025-03-04,2025-03-16,2025-03-16,P022,C060,Retail,S008,W001,108,2.52,0.05,258.55,1.51,163.08,95.47,1,0,0,1,0,0,0
O01960,2025-12-02,2025-12-14,2025-12-14,P025,C068,Retail,S008,W004,238,1.94,0.06,434.02,1.4,333.2,100.82,1,0,0,0,0,0,0
O01961,2024-08-11,2024-08-20,2024-08-20,P034,C017,Retail,S002,W002,145,4.76,0.05,655.69,3.05,442.25,213.44,1,0,0,5,0,0,0
O01962,2025-02-20,2025-03-02,2025-03-02,P010,C049,HoReCa,S007,W001,83,1.85,0.04,147.41,1.01,83.83,63.58,1,0,0,0,0,0,0
O01963,2025-03-24,2025-03-30,2025-03-30,P016,C046,HoReCa,S003,W001,26,3.15,0.03,79.44,2.05,53.3,26.14,1,0,0,0,0,0,0
O01964,2024-07-16,2024-07-22,2024-07-22,P016,C007,HoReCa,S003,W005,194,3.15,0.03,592.77,2.05,397.7,195.07,1,0,0,0,0,1,0
O01965,2025-01-21,2025-01-23,2025-01-23,P037,C034,Retail,S006,W004,123,2.04,0.06,235.86,1.4,172.2,63.66,1,0,0,0,0,0,0
O01966,2024-12-17,2024-12-23,2024-12-23,P016,C062,E-commerce,S003,W004,25,3.15,0.03,76.39,2.05,51.25,25.14,1,0,0,0,0,0,0
O01967,2024-12-14,2024-12-20,2024-12-20,P016,C014,Retail,S003,W005,52,3.15,0.06,153.97,2.05,106.6,47.37,1,0,0,0,0,0,0
O01968,2024-05-15,2024-05-27,2024-05-27,P024,C043,HoReCa,S008,W001,299,2.64,0.03,765.68,1.6,478.4,287.28,1,0,0,0,0,0,0
O01969,2024-02-13,2024-02-19,2024-02-19,P015,C076,Retail,S003,W001,106,2.03,0.12,189.36,1.2,127.2,62.16,1,0,0,0,0,0,1
O01970,2024-08-01,2024-08-03,2024-08-03,P038,C017,HoReCa,S006,W003,63,1.43,0.02,88.29,0.91,57.33,30.96,1,0,0,0,0,0,0
O01971,2024-06-10,2024-06-15,2024-06-15,P020,C073,Retail,S001,W004,49,1.85,0.05,86.12,1.08,52.92,33.2,1,0,0,0,0,0,0
O01972,2024-01-07,2024-01-18,2024-01-18,P031,C042,Retail,S005,W005,115,3.43,0.05,374.73,2.08,239.2,135.53,1,0,0,4,0,0,0
O01973,2024-01-04,2024-01-14,2024-01-14,P006,C063,Retail,S007,W002,132,1.65,0.06,204.73,1.14,150.48,54.25,1,0,0,0,0,0,0
O01974,2025-03-01,2025-03-13,2025-03-14,P009,C060,E-commerce,S008,W002,237,2.27,0.03,521.85,1.45,343.65,178.2,0,1,0,0,0,0,0
O01975,2025-02-11,2025-02-21,2025-02-21,P004,C062,E-commerce,S007,W004,34,1.6,0.04,52.22,1.02,34.68,17.54,1,0,0,0,0,0,0
O01976,2024-08-09,2024-08-16,2024-08-16,P026,C069,HoReCa,S004,W003,46,2.65,0.03,118.24,1.83,84.18,34.06,1,0,0,0,0,0,0
O01977,2025-11-10,2025-11-21,2025-11-21,P035,C044,HoReCa,S005,W003,116,3.56,0.1,371.66,2.53,293.48,78.18,1,0,0,0,0,0,1
O01978,2024-01-29,2024-01-31,2024-01-31,P040,C010,Retail,S006,W004,67,1.32,0.06,83.13,0.86,57.62,25.51,1,0,0,0,0,0,0
O01979,2025-04-05,2025-04-17,2025-04-17,P001,C035,Distributor,S008,W003,65,2.04,0.04,127.3,1.07,69.55,57.75,1,0,0,0,0,0,0
O01980,2024-11-26,2024-12-01,2024-12-01,P008,C010,Distributor,S001,W004,32,2.17,0.02,68.05,1.17,37.44,30.61,1,0,0,1,0,0,0
O01981,2024-11-05,2024-11-15,2024-11-15,P008,C040,HoReCa,S007,W001,47,2.17,0.03,98.93,1.17,54.99,43.94,1,0,0,0,0,0,0
O01982,2024-07-01,2024-07-06,2024-07-06,P020,C074,Retail,S001,W005,183,1.85,0.05,321.62,1.08,197.64,123.98,1,0,0,0,0,0,0
O01983,2025-10-12,2025-10-17,2025-10-17,P020,C026,HoReCa,S001,W005,79,1.85,0.03,141.77,1.08,85.32,56.45,1,0,0,0,0,0,0
O01984,2024-08-16,2024-08-27,2024-08-27,P034,C006,E-commerce,S005,W004,153,4.76,0.04,699.15,3.05,466.65,232.5,1,0,0,0,0,0,0
O01985,2024-02-21,2024-02-23,2024-02-23,P041,C007,HoReCa,S006,W005,96,1.71,0.03,159.24,1.1,105.6,53.64,1,0,0,0,0,0,0
O01986,2024-05-21,2024-06-02,2024-06-02,P009,C047,Retail,S008,W002,75,2.27,0.13,148.12,1.45,108.75,39.37,1,0,0,0,0,0,1
O01987,2025-10-06,2025-10-16,2025-10-16,P004,C013,Retail,S007,W003,145,1.6,0.05,220.4,1.02,147.9,72.5,1,0,0,0,0,0,0
O01988,2024-12-02,2024-12-09,2024-12-09,P027,C074,HoReCa,S004,W005,343,2.7,0.04,889.06,1.63,559.09,329.97,1,0,0,0,0,0,0
O01989,2025-04-04,2025-04-10,2025-04-10,P020,C021,Distributor,S003,W001,98,1.85,0.03,175.86,1.08,105.84,70.02,1,0,0,0,0,0,0
O01990,2024-12-27,2025-01-02,2025-01-02,P016,C077,Retail,S003,W001,56,3.15,0.04,169.34,2.05,114.8,54.54,1,0,0,0,0,1,0
O01991,2024-07-26,2024-07-31,2024-07-31,P010,C003,E-commerce,S001,W003,43,1.85,0.04,76.37,1.01,43.43,32.94,1,0,0,0,0,0,0
O01992,2024-11-28,2024-12-03,2024-12-03,P021,C034,Retail,S001,W004,97,3.11,0.05,286.59,1.97,191.09,95.5,1,0,0,0,0,0,0
O01993,2025-03-29,2025-04-05,2025-04-05,P024,C035,HoReCa,S004,W003,58,2.64,0.04,147,1.6,92.8,54.2,1,0,0,0,0,0,0
O01994,2025-12-06,2025-12-18,2025-12-20,P023,C023,HoReCa,S008,W003,105,2,0.11,186.9,1.14,119.7,67.2,0,2,0,0,0,1,1
O01995,2025-05-07,2025-05-13,2025-05-13,P015,C036,HoReCa,S003,W002,157,2.03,0.02,312.34,1.2,188.4,123.94,1,0,0,0,0,0,0
O01996,2024-09-16,2024-09-21,2024-09-21,P002,C073,E-commerce,S001,W004,26,1.5,0.02,38.22,0.81,21.06,17.16,1,0,0,0,0,0,0
O01997,2024-09-11,2024-09-16,2024-09-16,P009,C042,HoReCa,S001,W005,246,2.27,0.03,541.67,1.45,356.7,184.97,1,0,0,0,0,0,0
O01998,2024-10-06,2024-10-18,2024-10-18,P010,C020,E-commerce,S008,W003,256,1.85,0.03,459.39,1.01,258.56,200.83,1,0,0,0,0,0,0
O01999,2024-03-30,2024-04-11,2024-04-11,P009,C042,Distributor,S008,W005,197,2.27,0.04,429.3,1.45,285.65,143.65,1,0,0,0,0,1,0
O02000,2024-08-16,2024-08-22,2024-08-22,P020,C079,HoReCa,S003,W002,46,1.85,0.02,83.4,1.08,49.68,33.72,1,0,0,0,0,0,0
O02001,2025-02-05,2025-02-12,2025-02-12,P028,C030,Distributor,S004,W001,31,2.44,0.02,74.13,1.5,46.5,27.63,1,0,0,0,0,0,0
O02002,2025-11-03,2025-11-15,2025-11-15,P024,C056,Retail,S008,W001,233,2.64,0.04,590.52,1.6,372.8,217.72,1,0,0,0,0,0,0
O02003,2025-09-13,2025-09-22,2025-09-22,P036,C050,E-commerce,S002,W003,21,4.66,0.03,94.92,2.88,60.48,34.44,1,0,0,0,0,0,0
O02004,2024-02-13,2024-02-15,2024-02-15,P038,C006,E-commerce,S006,W004,166,1.43,0.02,232.63,0.91,151.06,81.57,1,0,0,0,0,0,0
O02005,2025-05-27,2025-06-07,2025-06-07,P036,C013,Retail,S005,W003,173,4.66,0.05,765.87,2.88,498.24,267.63,1,0,0,0,0,0,0
O02006,2025-07-02,2025-07-14,2025-07-14,P023,C012,Distributor,S008,W003,33,2,0.11,58.74,1.14,37.62,21.12,1,0,0,0,0,0,1
O02007,2025-07-03,2025-07-08,2025-07-08,P011,C023,Retail,S001,W003,177,1.67,0.12,260.12,1.08,191.16,68.96,1,0,0,0,0,0,1
O02008,2025-04-03,2025-04-08,2025-04-08,P010,C025,Retail,S001,W002,113,1.85,0.05,198.6,1.01,114.13,84.47,1,0,0,0,0,0,0
O02009,2024-02-20,2024-03-03,2024-03-03,P026,C078,Retail,S008,W004,32,2.65,0.04,81.41,1.83,58.56,22.85,1,0,0,0,0,0,0
O02010,2025-03-21,2025-04-02,2025-04-02,P025,C068,Retail,S008,W004,282,1.94,0.05,519.73,1.4,394.8,124.93,1,0,0,6,0,0,0
O02011,2025-09-14,2025-09-26,2025-09-26,P024,C052,Retail,S008,W001,139,2.64,0.06,344.94,1.6,222.4,122.54,1,0,0,0,0,0,0
O02012,2025-06-25,2025-07-02,2025-07-02,P023,C055,Retail,S004,W002,36,2,0.04,69.12,1.14,41.04,28.08,1,0,0,0,0,0,0
O02013,2024-06-13,2024-06-25,2024-06-25,P027,C014,HoReCa,S008,W005,135,2.7,0.11,324.41,1.63,220.05,104.36,1,0,0,0,0,0,1
O02014,2024-01-25,2024-02-06,2024-02-06,P004,C044,Distributor,S008,W002,131,1.6,0.04,201.22,1.02,133.62,67.6,1,0,0,0,0,0,0
O02015,2025-05-22,2025-06-03,2025-06-03,P026,C059,Retail,S008,W001,126,2.65,0.13,290.49,1.83,230.58,59.91,1,0,0,4,0,0,1
O02016,2025-09-21,2025-09-27,2025-10-03,P020,C080,HoReCa,S003,W001,42,1.85,0.03,75.37,1.08,45.36,30.01,0,6,0,0,0,0,0
O02017,2025-01-31,2025-02-12,2025-02-12,P010,C066,Retail,S008,W005,196,1.85,0.04,348.1,1.01,197.96,150.14,1,0,0,0,0,1,0
O02018,2024-05-10,2024-05-16,2024-05-16,P016,C005,Distributor,S003,W001,180,3.15,0.03,549.99,2.05,369,180.99,1,0,0,0,0,0,0
O02019,2025-01-03,2025-01-15,2025-01-17,P006,C048,E-commerce,S008,W003,150,1.65,0.04,237.6,1.14,171,66.6,0,2,0,1,0,0,0
O02020,2025-07-09,2025-07-19,2025-07-19,P008,C028,HoReCa,S007,W005,205,2.17,0.11,395.92,1.17,239.85,156.07,1,0,0,0,0,0,1
O02021,2024-03-25,2024-03-30,2024-03-30,P021,C018,HoReCa,S001,W002,229,3.11,0.03,690.82,1.97,451.13,239.69,1,0,0,0,0,0,0
O02022,2025-07-22,2025-07-27,2025-07-27,P010,C070,E-commerce,S001,W005,97,1.85,0.11,159.71,1.01,97.97,61.74,1,0,0,0,0,0,1
O02023,2024-04-22,2024-05-03,2024-05-03,P035,C005,Retail,S005,W003,88,3.56,0.05,297.62,2.53,222.64,74.98,1,0,0,0,0,1,0
O02024,2024-03-28,2024-04-02,2024-04-02,P002,C034,Distributor,S001,W004,186,1.5,0.04,267.84,0.81,150.66,117.18,1,0,0,0,0,0,0
O02025,2024-11-18,2024-11-30,2024-11-30,P025,C077,E-commerce,S008,W001,50,1.94,0.03,94.09,1.4,70,24.09,1,0,0,0,0,0,0
O02026,2024-04-16,2024-04-21,2024-04-21,P008,C072,Retail,S001,W003,174,2.17,0.05,358.7,1.17,203.58,155.12,1,0,0,0,0,0,0
O02027,2025-08-24,2025-09-05,2025-09-05,P001,C058,Retail,S008,W005,489,2.04,0.05,947.68,1.07,523.23,424.45,1,0,0,0,0,0,0
O02028,2024-01-23,2024-01-28,2024-01-28,P013,C014,E-commerce,S001,W005,139,2.91,0.03,392.36,2.09,290.51,101.85,1,0,0,0,0,0,0
O02029,2025-09-06,2025-09-11,2025-09-11,P018,C007,Retail,S001,W005,175,3.22,0.05,535.32,2.09,365.75,169.57,1,0,0,0,0,1,0
O02030,2024-08-23,2024-08-29,2024-08-29,P016,C078,Retail,S003,W004,90,3.15,0.06,266.49,2.05,184.5,81.99,1,0,0,0,0,0,0
O02031,2025-01-29,2025-02-08,2025-02-08,P002,C029,E-commerce,S007,W001,127,1.5,0.12,167.64,0.81,102.87,64.77,1,0,0,0,0,0,1
O02032,2024-02-07,2024-02-19,2024-02-19,P006,C004,Retail,S008,W003,150,1.65,0.05,235.12,1.14,171,64.12,1,0,0,0,0,0,0
O02033,2024-01-22,2024-02-01,2024-02-01,P004,C036,Distributor,S007,W002,82,1.6,0.03,127.26,1.02,83.64,43.62,1,0,0,0,0,0,0
O02034,2025-06-13,2025-06-18,2025-06-18,P005,C032,Retail,S001,W002,76,2.05,0.13,135.55,1.29,98.04,37.51,1,0,1,0,0,0,1
O02035,2024-08-15,2024-08-17,2024-08-20,P042,C074,Distributor,S006,W005,188,1.93,0.02,355.58,1.27,238.76,116.82,0,3,0,0,0,0,0
O02036,2024-02-07,2024-02-13,2024-02-18,P018,C079,Distributor,S003,W001,6,3.22,0.03,18.74,2.09,12.54,6.2,0,5,0,0,0,0,0
O02037,2024-08-25,2024-08-30,2024-08-30,P015,C067,Distributor,S001,W002,230,2.03,0.04,448.22,1.2,276,172.22,1,0,0,0,0,0,0
O02038,2025-01-03,2025-01-08,2025-01-08,P016,C001,HoReCa,S001,W004,54,3.15,0.04,163.3,2.05,110.7,52.6,1,0,0,0,0,0,0
O02039,2024-04-24,2024-04-26,2024-04-26,P040,C059,Distributor,S006,W001,190,1.32,0.03,243.28,0.86,163.4,79.88,1,0,0,0,0,0,0
O02040,2024-07-19,2024-07-28,2024-07-28,P036,C045,Distributor,S002,W005,205,4.66,0.04,917.09,2.88,590.4,326.69,1,0,0,0,0,0,0
O02041,2024-09-24,2024-10-06,2024-10-06,P006,C031,Retail,S008,W002,251,1.65,0.05,393.44,1.14,286.14,107.3,1,0,1,6,0,0,0
O02042,2024-08-22,2024-08-28,2024-08-28,P021,C060,Retail,S003,W003,313,3.11,0.05,924.76,1.97,616.61,308.15,1,0,0,0,0,0,0
O02043,2025-01-14,2025-01-19,2025-01-19,P017,C051,Retail,S001,W005,33,2.57,0.04,81.42,1.46,48.18,33.24,1,0,0,0,0,0,0
O02044,2024-08-24,2024-08-26,2024-08-26,P039,C033,E-commerce,S006,W005,95,1.67,0.04,152.3,0.89,84.55,67.75,1,0,0,0,0,0,0
O02045,2024-11-25,2024-12-05,2024-12-05,P009,C078,Retail,S007,W004,44,2.27,0.12,87.89,1.45,63.8,24.09,1,0,0,0,0,0,1
